 no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
4,1,2,0.4123711340206186,0.3647959183673469,0.2222222222222222,0.040000000000000036,0.21649484536082475,0.30412371134020616,0.2930591259640103,0.20408163265306123,2
2,2,1,0.3195876288659794,0.28061224489795916,0.2222222222222222,0.5783333333333334,0.17525773195876287,0.30927835051546393,0.3213367609254499,0.29931972789115646,1
2,1,1,0.4845360824742268,0.3137755102040816,0.0,0.7783333333333333,0.037800687285223365,0.38144329896907214,0.3264781491002571,0.2585034013605442,1
4,2,2,0.5257731958762886,0.2653061224489796,0.5555555555555556,0.8683333333333334,0.5292096219931272,0.5257731958762887,0.44473007712082263,0.17687074829931973,1
4,2,2,0.7216494845360825,0.44387755102040816,0.2222222222222222,0.06333333333333335,0.3402061855670103,0.47938144329896903,0.7069408740359898,0.489795918367347,2
0,1,2,0.845360824742268,0.6122448979591836,0.1111111111111111,0.8083333333333333,0.40893470790378006,0.520618556701031,0.6760925449871465,0.5782312925170069,1
3,1,2,0.3711340206185567,0.29336734693877553,0.1111111111111111,0.6566666666666667,0.0,0.02577319587628866,0.20565552699228792,0.34693877551020413,1
0,2,2,0.9999999999999999,0.5612244897959183,1.0,0.5216666666666667,0.9759450171821306,0.4587628865979381,0.5989717223650386,0.33333333333333337,1
4,1,1,0.27835051546391754,0.2040816326530612,0.4444444444444445,0.030000000000000027,0.29896907216494845,0.211340206185567,0.27249357326478146,0.14285714285714288,2
3,2,1,0.5979381443298969,0.46938775510204084,0.8888888888888888,0.8050000000000002,0.09621993127147765,0.4381443298969072,0.5141388174807199,0.5986394557823129,1
2,2,2,0.15463917525773194,0.12755102040816324,1.0,0.7683333333333333,0.0859106529209622,0.02577319587628866,0.08740359897172237,0.0816326530612245,1
4,1,1,0.5257731958762886,0.29846938775510207,0.4444444444444445,0.04833333333333334,0.5257731958762887,0.47938144329896903,0.4370179948586118,0.41496598639455784,2
5,2,1,0.7525773195876289,0.375,0.6666666666666665,0.6016666666666668,0.415807560137457,0.29896907216494845,0.7609254498714654,0.29931972789115646,1
4,2,2,0.020618556701030927,0.01530612244897959,0.8888888888888888,0.06500000000000006,0.024054982817869414,0.010309278350515464,0.012853470437017997,0.01360544217687075,2
1,1,1,0.8350515463917525,0.44387755102040816,0.4444444444444445,0.6216666666666668,0.8144329896907216,0.27319587628865977,0.7300771208226222,0.28571428571428575,1
3,1,2,0.44329896907216493,0.423469387755102,0.8888888888888888,0.7466666666666668,0.2920962199312715,0.3711340206185567,0.38046272493573263,0.44897959183673475,1
3,1,2,0.4536082474226804,0.24744897959183673,0.1111111111111111,0.6700000000000002,0.23367697594501718,0.07731958762886598,0.40616966580976865,0.30612244897959184,1
4,2,2,0.4639175257731959,0.25510204081632654,0.5555555555555556,0.6833333333333333,0.25773195876288657,0.39690721649484534,0.4267352185089974,0.44897959183673475,1
0,1,1,0.07216494845360825,0.0816326530612245,0.2222222222222222,0.05166666666666675,0.08247422680412371,0.07216494845360824,0.08226221079691516,0.07482993197278912,2
1,2,2,0.22680412371134018,0.18622448979591835,0.5555555555555556,0.12,0.1958762886597938,0.2268041237113402,0.16195372750642675,0.09523809523809525,2
0,2,1,0.3814432989690722,0.23724489795918366,0.4444444444444445,0.8050000000000002,0.3402061855670103,0.10824742268041238,0.27249357326478146,0.2653061224489796,1
0,1,2,0.8350515463917525,0.7933673469387754,0.8888888888888888,0.43000000000000005,0.4570446735395189,0.14948453608247422,0.6580976863753214,0.4285714285714286,1
4,1,1,0.4639175257731959,0.3239795918367347,0.2222222222222222,0.42000000000000004,0.1924398625429553,0.42783505154639173,0.2982005141388175,0.163265306122449,1
4,2,2,0.3814432989690722,0.2627551020408163,1.0,0.40666666666666673,0.140893470790378,0.15979381443298968,0.27249357326478146,0.33333333333333337,2
2,2,2,0.020618556701030927,0.017857142857142856,0.2222222222222222,0.20833333333333337,0.027491408934707903,0.015463917525773195,0.012853470437017997,0.01360544217687075,2
2,2,1,0.15463917525773194,0.12244897959183675,0.8888888888888888,0.03500000000000003,0.06872852233676975,0.14432989690721648,0.12339331619537276,0.10204081632653061,2
2,1,1,0.6082474226804123,0.3877551020408163,0.3333333333333333,0.7633333333333334,0.3058419243986254,0.20618556701030927,0.33419023136246784,0.489795918367347,1
5,1,1,0.7319587628865979,0.4923469387755102,0.4444444444444445,0.1216666666666667,0.35738831615120276,0.2422680412371134,0.49357326478149105,0.7210884353741497,2
3,2,1,0.010309278350515462,0.005102040816326529,0.2222222222222222,0.9600000000000002,0.010309278350515464,0.005154639175257732,0.020565552699228794,0.020408163265306124,1
2,2,2,0.422680412371134,0.3622448979591837,0.4444444444444445,0.4900000000000001,0.3917525773195876,0.03608247422680412,0.35218508997429304,0.36054421768707484,1
3,2,2,0.7010309278350515,0.461734693877551,0.8888888888888888,0.895,0.09621993127147765,0.4072164948453608,0.38817480719794345,0.38775510204081637,1
0,2,1,0.4845360824742268,0.413265306122449,0.1111111111111111,0.5,0.38144329896907214,0.1134020618556701,0.30077120822622105,0.44217687074829937,1
4,1,2,0.6185567010309277,0.3086734693877551,1.0,0.41166666666666674,0.4879725085910653,0.5567010309278351,0.43444730077120824,0.54421768707483,2
1,2,2,0.4020618556701031,0.39540816326530615,0.5555555555555556,0.21833333333333338,0.3333333333333333,0.37628865979381443,0.38303341902313626,0.38775510204081637,2
0,2,1,0.7319587628865979,0.568877551020408,0.5555555555555556,0.9183333333333334,0.1134020618556701,0.17525773195876287,0.6298200514138819,0.36054421768707484,1
4,2,1,0.9278350515463917,0.7091836734693877,0.5555555555555556,0.7666666666666668,0.7972508591065292,0.5,0.5655526992287918,0.8775510204081634,1
0,2,2,0.061855670103092786,0.05357142857142857,0.0,0.6933333333333334,0.024054982817869414,0.06185567010309278,0.07197943444730077,0.0272108843537415,1
4,2,2,0.27835051546391754,0.2780612244897959,0.4444444444444445,0.74,0.2268041237113402,0.20618556701030927,0.17994858611825196,0.108843537414966,1
3,2,2,0.8144329896907216,0.5433673469387754,0.1111111111111111,0.7333333333333334,0.7697594501718212,0.19072164948453607,0.4267352185089974,0.6734693877551021,1
0,1,2,0.9381443298969071,0.510204081632653,0.6666666666666665,0.7650000000000001,0.9278350515463917,0.5979381443298969,0.673521850899743,0.7414965986394558,1
4,1,1,0.9278350515463917,0.7423469387755102,0.6666666666666665,0.3616666666666667,0.1683848797250859,0.0,0.853470437017995,0.6870748299319729,2
3,2,1,0.29896907216494845,0.1530612244897959,0.8888888888888888,0.9916666666666667,0.07903780068728522,0.17525773195876287,0.2622107969151671,0.28571428571428575,1
3,2,1,0.7010309278350515,0.3852040816326531,1.0,0.025000000000000022,0.6838487972508591,0.3917525773195876,0.4138817480719794,0.40136054421768713,2
4,2,2,0.3814432989690722,0.21683673469387754,0.6666666666666665,0.3783333333333334,0.15807560137457044,0.25257731958762886,0.37532133676092544,0.2108843537414966,2
3,1,2,0.5463917525773195,0.4974489795918367,0.6666666666666665,0.9216666666666669,0.2508591065292096,0.15463917525773196,0.390745501285347,0.2108843537414966,1
0,1,2,0.6597938144329897,0.34183673469387754,1.0,0.7450000000000001,0.12371134020618556,0.12371134020618556,0.6066838046272495,0.40816326530612246,1
2,2,2,0.9999999999999999,0.798469387755102,0.7777777777777777,0.9866666666666668,0.14432989690721648,0.9020618556701031,0.7994858611825193,0.8639455782312926,1
4,1,1,0.6597938144329897,0.5153061224489796,0.3333333333333333,0.9266666666666667,0.6460481099656358,0.27835051546391754,0.38046272493573263,0.6394557823129252,1
3,1,2,0.8659793814432989,0.5943877551020408,0.1111111111111111,0.040000000000000036,0.4742268041237113,0.1958762886597938,0.724935732647815,0.29251700680272114,2
5,1,2,0.7938144329896907,0.721938775510204,0.5555555555555556,0.8533333333333335,0.415807560137457,0.7422680412371134,0.763496143958869,0.7959183673469389,1
5,1,1,0.6804123711340205,0.568877551020408,0.0,0.8400000000000001,0.12027491408934708,0.6443298969072164,0.4601542416452442,0.6734693877551021,1
4,1,2,0.05154639175257732,0.038265306122448974,0.3333333333333333,0.9566666666666668,0.054982817869415807,0.05154639175257732,0.025706940874035994,0.020408163265306124,1
2,2,1,0.3711340206185567,0.24744897959183673,0.5555555555555556,0.3600000000000001,0.08247422680412371,0.21649484536082475,0.35732647814910024,0.34693877551020413,2
5,1,1,0.6907216494845361,0.45918367346938777,0.1111111111111111,0.17000000000000004,0.4329896907216495,0.6752577319587628,0.5886889460154242,0.41496598639455784,2
1,1,1,0.36082474226804123,0.3086734693877551,0.5555555555555556,0.050000000000000044,0.11683848797250859,0.05154639175257732,0.2596401028277635,0.1904761904761905,2
1,1,2,0.7938144329896907,0.6045918367346939,0.5555555555555556,0.9450000000000001,0.70446735395189,0.5154639175257731,0.7814910025706941,0.6394557823129252,1
4,1,1,0.8865979381443299,0.8647959183673468,0.7777777777777777,0.9066666666666667,0.6426116838487972,0.5670103092783505,0.5244215938303343,0.7278911564625851,1
5,2,1,0.3195876288659794,0.1913265306122449,0.3333333333333333,0.01666666666666672,0.10309278350515463,0.20103092783505155,0.20565552699228792,0.28571428571428575,2
4,2,2,0.5773195876288659,0.35459183673469385,1.0,0.3916666666666667,0.35051546391752575,0.20618556701030927,0.5347043701799487,0.23129251700680273,2
1,1,1,0.7422680412371133,0.7448979591836734,0.7777777777777777,0.03833333333333333,0.3436426116838488,0.2268041237113402,0.7480719794344474,0.5510204081632654,2
1,1,2,0.8247422680412371,0.645408163265306,0.1111111111111111,0.6433333333333333,0.06872852233676975,0.30412371134020616,0.4370179948586118,0.29931972789115646,1
0,2,1,0.3195876288659794,0.23724489795918366,0.3333333333333333,0.275,0.20962199312714777,0.03608247422680412,0.24164524421593833,0.1360544217687075,2
4,1,1,0.5257731958762886,0.2653061224489796,0.5555555555555556,0.41166666666666674,0.034364261168384876,0.5257731958762887,0.29048843187660667,0.38775510204081637,2
1,2,2,0.5670103092783505,0.47959183673469385,0.5555555555555556,0.5816666666666668,0.3230240549828179,0.5257731958762887,0.4138817480719794,0.30612244897959184,1
2,2,2,0.9072164948453607,0.7831632653061223,0.6666666666666665,0.6166666666666667,0.7319587628865979,0.27835051546391754,0.7917737789203085,0.8775510204081634,1
3,1,2,0.5876288659793814,0.3596938775510204,0.4444444444444445,0.18000000000000005,0.08247422680412371,0.26288659793814434,0.5835475578406171,0.25170068027210885,2
2,2,2,0.5360824742268041,0.29591836734693877,0.2222222222222222,0.0050000000000000044,0.5154639175257731,0.4742268041237113,0.38817480719794345,0.46938775510204084,2
0,1,2,0.9896907216494845,0.8801020408163265,0.6666666666666665,0.32833333333333337,0.10309278350515463,0.1134020618556701,0.6041131105398458,0.653061224489796,2
4,1,1,0.9896907216494845,0.8622448979591836,0.6666666666666665,0.7333333333333334,0.2233676975945017,0.8711340206185567,0.6889460154241646,0.34693877551020413,1
4,2,1,0.3711340206185567,0.20153061224489793,0.1111111111111111,0.015000000000000013,0.3745704467353952,0.20103092783505155,0.2544987146529563,0.22448979591836737,2
0,2,2,0.9587628865979381,0.6147959183673468,0.6666666666666665,0.7816666666666667,0.49484536082474223,0.12371134020618556,0.7840616966580978,0.9659863945578232,1
3,1,1,0.23711340206185563,0.173469387755102,0.2222222222222222,0.20000000000000007,0.13058419243986255,0.17010309278350516,0.21593830334190234,0.20408163265306123,2
1,1,2,0.17525773195876287,0.14540816326530612,1.0,0.4,0.037800687285223365,0.07216494845360824,0.10282776349614396,0.08843537414965986,2
5,1,1,0.4329896907216495,0.2627551020408163,1.0,0.8433333333333335,0.3333333333333333,0.18556701030927836,0.2699228791773779,0.17006802721088438,1
4,1,1,0.12371134020618556,0.0663265306122449,0.2222222222222222,0.7050000000000001,0.13058419243986255,0.0,0.11311053984575835,0.108843537414966,1
5,2,1,0.30927835051546393,0.29336734693877553,0.7777777777777777,0.44166666666666676,0.27835051546391754,0.13917525773195877,0.22879177377892032,0.12244897959183675,1
1,1,1,0.29896907216494845,0.2270408163265306,0.7777777777777777,0.1233333333333334,0.08247422680412371,0.18041237113402062,0.17480719794344474,0.2380952380952381,2
4,1,2,0.44329896907216493,0.24489795918367344,0.4444444444444445,0.3483333333333334,0.38144329896907214,0.15979381443298968,0.30591259640102825,0.1836734693877551,2
3,2,1,0.9381443298969071,0.5918367346938774,0.7777777777777777,0.7133333333333334,0.12027491408934708,0.5103092783505154,0.6940874035989718,0.6666666666666667,1
2,1,2,0.6907216494845361,0.45663265306122447,1.0,0.16000000000000003,0.5360824742268041,0.22164948453608246,0.5809768637532134,0.3673469387755102,2
0,2,1,0.3814432989690722,0.211734693877551,0.0,0.6116666666666668,0.14776632302405499,0.3402061855670103,0.3393316195372751,0.1360544217687075,1
5,2,2,0.30927835051546393,0.18112244897959182,0.5555555555555556,0.4716666666666667,0.3230240549828179,0.28350515463917525,0.2647814910025707,0.2448979591836735,1
1,2,1,0.556701030927835,0.5306122448979591,0.4444444444444445,0.265,0.3333333333333333,0.07216494845360824,0.3496143958868895,0.5510204081632654,2
4,2,1,0.36082474226804123,0.29591836734693877,0.8888888888888888,0.5583333333333333,0.20962199312714777,0.32989690721649484,0.2802056555269923,0.3197278911564626,1
3,2,2,0.845360824742268,0.6862244897959183,0.5555555555555556,0.5066666666666668,0.7353951890034364,0.4536082474226804,0.6015424164524422,0.3197278911564626,1
0,2,1,0.4123711340206186,0.21938775510204078,0.6666666666666665,0.8266666666666667,0.10309278350515463,0.08247422680412371,0.33419023136246784,0.326530612244898,1
4,1,2,0.3711340206185567,0.20918367346938774,0.4444444444444445,0.19333333333333336,0.21305841924398625,0.24742268041237112,0.37532133676092544,0.27891156462585037,2
3,1,2,0.30927835051546393,0.20153061224489793,0.3333333333333333,0.018333333333333313,0.1683848797250859,0.28865979381443296,0.26735218508997427,0.108843537414966,2
1,1,2,0.979381443298969,0.8571428571428571,0.4444444444444445,0.8883333333333334,0.845360824742268,0.8350515463917526,0.7197943444730078,0.44897959183673475,1
1,2,1,0.422680412371134,0.23214285714285712,0.2222222222222222,0.405,0.2542955326460481,0.26804123711340205,0.37275064267352187,0.28571428571428575,2
5,1,1,0.8144329896907216,0.510204081632653,0.8888888888888888,0.7516666666666667,0.054982817869415807,0.4072164948453608,0.8071979434447302,0.5034013605442177,1
5,2,1,0.9484536082474226,0.5841836734693877,0.6666666666666665,0.9750000000000001,0.5807560137457044,0.06185567010309278,0.8894601542416454,0.3197278911564626,1
4,2,1,0.8144329896907216,0.4872448979591837,0.2222222222222222,0.07666666666666666,0.26804123711340205,0.47938144329896903,0.7455012853470437,0.30612244897959184,2
4,1,2,0.6494845360824741,0.3622448979591837,0.1111111111111111,0.4800000000000001,0.3539518900343642,0.4896907216494845,0.5784061696658098,0.435374149659864,1
2,1,2,0.9484536082474226,0.5816326530612245,0.1111111111111111,0.31333333333333335,0.6907216494845361,0.18041237113402062,0.7275064267352186,0.7414965986394558,2
1,2,1,0.24742268041237112,0.1607142857142857,1.0,0.7750000000000001,0.07216494845360824,0.010309278350515464,0.12596401028277637,0.08843537414965986,1
3,2,1,0.8041237113402061,0.645408163265306,0.2222222222222222,0.06166666666666665,0.3024054982817869,0.02577319587628866,0.4781491002570694,0.6666666666666667,2
1,1,2,0.4639175257731959,0.22959183673469385,0.3333333333333333,0.3583333333333334,0.034364261168384876,0.2422680412371134,0.3676092544987147,0.38775510204081637,2
2,1,1,0.7628865979381443,0.5612244897959183,0.5555555555555556,0.42500000000000004,0.07216494845360824,0.711340206185567,0.4473007712082262,0.4829931972789116,1
1,1,1,0.6804123711340205,0.6862244897959183,0.0,0.6700000000000002,0.15807560137457044,0.12371134020618556,0.6889460154241646,0.4285714285714286,1
2,2,1,0.6597938144329897,0.4260204081632653,0.0,0.2616666666666667,0.003436426116838488,0.09278350515463918,0.5912596401028278,0.45578231292517013,2
2,1,2,0.8247422680412371,0.6862244897959183,0.4444444444444445,0.20833333333333337,0.3917525773195876,0.25257731958762886,0.7455012853470437,0.30612244897959184,2
1,1,1,0.4329896907216495,0.30612244897959184,0.2222222222222222,0.4716666666666667,0.08247422680412371,0.4072164948453608,0.43444730077120824,0.44897959183673475,1
1,2,2,0.8350515463917525,0.7372448979591836,0.2222222222222222,0.9616666666666667,0.47079037800687284,0.5103092783505154,0.8020565552699229,0.6462585034013606,1
0,1,2,0.9278350515463917,0.9234693877551019,0.6666666666666665,0.3700000000000001,0.36082474226804123,0.27319587628865977,0.5681233933161954,0.8979591836734695,2
5,2,1,0.2577319587628866,0.21428571428571427,1.0,0.645,0.08934707903780069,0.06185567010309278,0.22365038560411313,0.08843537414965986,1
0,1,2,0.6082474226804123,0.5943877551020408,1.0,0.9266666666666667,0.1134020618556701,0.26804123711340205,0.4473007712082262,0.435374149659864,1
4,2,1,0.9175257731958762,0.8341836734693877,0.3333333333333333,0.405,0.5395189003436426,0.7422680412371134,0.49357326478149105,0.761904761904762,2
5,2,1,0.7628865979381443,0.3852040816326531,0.6666666666666665,0.4600000000000001,0.07903780068728522,0.14432989690721648,0.622107969151671,0.3197278911564626,1
2,2,2,0.7216494845360825,0.4260204081632653,0.4444444444444445,0.9266666666666667,0.6219931271477663,0.654639175257732,0.39845758354755784,0.40816326530612246,1
0,1,1,0.24742268041237112,0.20153061224489793,0.3333333333333333,0.7033333333333334,0.12027491408934708,0.21649484536082475,0.17480719794344474,0.217687074829932,1
4,1,1,0.6494845360824741,0.5076530612244897,0.5555555555555556,0.5883333333333334,0.6391752577319587,0.07216494845360824,0.6041131105398458,0.435374149659864,1
5,1,2,0.8969072164948453,0.8979591836734693,0.7777777777777777,0.30000000000000004,0.5910652920962199,0.5824742268041236,0.6401028277634963,0.33333333333333337,2
2,1,1,0.5360824742268041,0.35714285714285715,0.6666666666666665,0.29500000000000004,0.35051546391752575,0.03608247422680412,0.27763496143958866,0.3741496598639456,2
0,1,2,0.010309278350515462,0.005102040816326529,0.0,0.9750000000000001,0.006872852233676976,0.020618556701030927,0.010282776349614397,0.01360544217687075,1
0,2,2,0.845360824742268,0.4923469387755102,0.8888888888888888,0.3833333333333334,0.584192439862543,0.18556701030927836,0.6143958868894602,0.8367346938775511,2
3,1,2,0.8350515463917525,0.43112244897959184,0.3333333333333333,0.9500000000000002,0.16151202749140894,0.4536082474226804,0.46272493573264784,0.6802721088435375,1
4,2,2,0.15463917525773194,0.13520408163265304,0.3333333333333333,0.15833333333333333,0.09278350515463918,0.041237113402061855,0.08226221079691516,0.163265306122449,2
2,2,2,0.13402061855670103,0.09948979591836735,0.7777777777777777,0.7850000000000001,0.0859106529209622,0.041237113402061855,0.13881748071979436,0.07482993197278912,1
1,2,1,0.0,0.005102040816326529,0.0,0.4650000000000001,0.017182130584192438,0.005154639175257732,0.005141388174807198,0.006802721088435375,1
1,1,1,0.08247422680412371,0.08673469387755102,0.6666666666666665,0.8300000000000001,0.06872852233676975,0.010309278350515464,0.08997429305912596,0.09523809523809525,1
3,2,1,0.8865979381443299,0.6326530612244897,0.3333333333333333,0.28833333333333333,0.5910652920962199,0.03092783505154639,0.6195372750642674,0.8435374149659864,2
0,1,1,0.08247422680412371,0.07397959183673469,0.3333333333333333,0.00666666666666671,0.017182130584192438,0.03092783505154639,0.08740359897172237,0.04761904761904762,2
0,2,1,0.8659793814432989,0.5790816326530611,0.6666666666666665,0.6300000000000001,0.6460481099656358,0.845360824742268,0.5809768637532134,0.8163265306122449,1
5,1,1,0.22680412371134018,0.21938775510204078,0.0,0.7416666666666667,0.058419243986254296,0.10309278350515463,0.22879177377892032,0.14285714285714288,1
1,1,2,0.22680412371134018,0.21938775510204078,0.3333333333333333,0.8916666666666668,0.08247422680412371,0.06185567010309278,0.13367609254498716,0.07482993197278912,1
5,2,1,0.5979381443298969,0.3010204081632653,1.0,0.9133333333333333,0.4776632302405498,0.24742268041237112,0.455012853470437,0.2448979591836735,1
5,2,2,0.7628865979381443,0.40816326530612246,0.8888888888888888,0.9533333333333334,0.17525773195876287,0.0979381443298969,0.5244215938303343,0.34013605442176875,1
3,2,2,0.8041237113402061,0.5051020408163265,0.4444444444444445,0.5133333333333334,0.3367697594501718,0.7989690721649484,0.6632390745501286,0.35374149659863946,1
0,1,1,0.5360824742268041,0.4897959183673469,0.7777777777777777,0.7633333333333334,0.08934707903780069,0.13917525773195877,0.46272493573264784,0.40816326530612246,1
0,2,1,0.12371134020618556,0.08673469387755102,0.1111111111111111,0.9016666666666668,0.10309278350515463,0.05154639175257732,0.11053984575835475,0.06802721088435375,1
0,2,1,0.061855670103092786,0.05867346938775509,0.0,0.53,0.010309278350515464,0.06185567010309278,0.043701799485861184,0.034013605442176874,1
4,1,1,0.010309278350515462,0.020408163265306124,0.1111111111111111,0.2616666666666667,0.024054982817869414,0.005154639175257732,0.020565552699228794,0.0272108843537415,1
0,1,2,0.4020618556701031,0.3596938775510204,0.1111111111111111,0.9066666666666667,0.09278350515463918,0.30927835051546393,0.24678663239074553,0.28571428571428575,1
2,2,2,0.13402061855670103,0.08928571428571429,0.1111111111111111,0.7933333333333334,0.09621993127147765,0.0,0.12853470437017997,0.09523809523809525,1
1,2,2,0.4536082474226804,0.3469387755102041,0.3333333333333333,0.3666666666666667,0.4570446735395189,0.32989690721649484,0.2442159383033419,0.14965986394557823,2
1,1,1,0.3195876288659794,0.18367346938775508,0.5555555555555556,0.5800000000000001,0.21993127147766323,0.08762886597938144,0.21593830334190234,0.108843537414966,1
4,2,1,0.7938144329896907,0.7933673469387754,0.4444444444444445,0.5900000000000001,0.5670103092783505,0.7835051546391752,0.6452442159383034,0.34013605442176875,1
0,2,2,0.8144329896907216,0.6683673469387754,1.0,0.07000000000000006,0.1993127147766323,0.28865979381443296,0.6015424164524422,0.39455782312925175,2
5,2,2,0.07216494845360825,0.06377551020408163,0.7777777777777777,0.8466666666666667,0.07216494845360824,0.04639175257731959,0.07197943444730077,0.054421768707483,1
1,1,1,0.4845360824742268,0.38010204081632654,0.4444444444444445,0.21500000000000008,0.1958762886597938,0.37628865979381443,0.36246786632390743,0.22448979591836737,2
3,1,1,0.6082474226804123,0.45408163265306123,0.6666666666666665,0.3966666666666667,0.4054982817869416,0.21649484536082475,0.4087403598971722,0.5102040816326531,2
3,2,2,0.44329896907216493,0.4107142857142857,0.2222222222222222,0.3883333333333334,0.06185567010309278,0.28865979381443296,0.30591259640102825,0.2653061224489796,2
2,1,1,0.27835051546391754,0.17857142857142855,0.3333333333333333,0.15666666666666673,0.2646048109965636,0.13402061855670103,0.19023136246786634,0.272108843537415,2
1,2,2,0.7938144329896907,0.7397959183673468,0.0,0.7850000000000001,0.6048109965635738,0.6597938144329897,0.5167095115681235,0.272108843537415,1
5,1,1,0.4020618556701031,0.24999999999999997,0.1111111111111111,0.8200000000000001,0.15120274914089346,0.31443298969072164,0.21336760925449874,0.33333333333333337,1
5,2,1,0.7731958762886597,0.3877551020408163,0.3333333333333333,0.17833333333333334,0.2233676975945017,0.4690721649484536,0.6683804627249358,0.3129251700680272,2
0,2,2,0.556701030927835,0.4846938775510204,0.8888888888888888,0.40666666666666673,0.21993127147766323,0.14432989690721648,0.5038560411311055,0.435374149659864,2
5,1,2,0.9072164948453607,0.45153061224489793,0.8888888888888888,0.3483333333333334,0.845360824742268,0.26804123711340205,0.506426735218509,0.41496598639455784,2
4,2,1,0.6391752577319587,0.461734693877551,0.7777777777777777,0.033333333333333326,0.6082474226804123,0.18556701030927836,0.3496143958868895,0.5646258503401361,2
4,1,2,0.6907216494845361,0.3673469387755102,0.0,0.32666666666666677,0.41237113402061853,0.36082474226804123,0.390745501285347,0.272108843537415,2
3,2,2,0.9175257731958762,0.6913265306122448,0.8888888888888888,0.5866666666666667,0.2920962199312715,0.37628865979381443,0.8071979434447302,0.46258503401360546,1
2,1,1,0.09278350515463918,0.08673469387755102,0.0,0.8433333333333335,0.09278350515463918,0.041237113402061855,0.06683804627249357,0.034013605442176874,1
4,2,2,0.15463917525773194,0.10714285714285714,0.5555555555555556,0.8683333333333334,0.10996563573883161,0.0979381443298969,0.11825192802056554,0.10204081632653061,1
5,1,1,0.9278350515463917,0.7270408163265305,1.0,0.53,0.49140893470790376,0.5567010309278351,0.8637532133676094,0.7210884353741497,1
2,2,1,0.8350515463917525,0.5178571428571428,0.5555555555555556,0.7150000000000001,0.7697594501718212,0.46391752577319584,0.7994858611825193,0.5714285714285715,1
5,2,1,0.49484536082474223,0.2627551020408163,0.2222222222222222,0.8983333333333334,0.4329896907216495,0.44329896907216493,0.5012853470437019,0.2380952380952381,1
3,1,2,0.20618556701030927,0.15561224489795916,0.0,0.030000000000000027,0.04810996563573883,0.10824742268041238,0.10282776349614396,0.10204081632653061,2
2,1,2,0.44329896907216493,0.23724489795918366,0.7777777777777777,0.17333333333333334,0.06185567010309278,0.30927835051546393,0.42930591259640105,0.1836734693877551,2
5,2,1,0.4020618556701031,0.22193877551020405,0.2222222222222222,0.4683333333333334,0.2268041237113402,0.07731958762886598,0.2827763496143959,0.23129251700680273,1
1,2,2,0.26804123711340205,0.16581632653061223,0.8888888888888888,0.4933333333333334,0.27147766323024053,0.020618556701030927,0.17994858611825196,0.10204081632653061,1
1,2,2,0.6597938144329897,0.520408163265306,0.1111111111111111,0.19166666666666676,0.43986254295532645,0.61340206185567,0.4473007712082262,0.2653061224489796,1
3,2,1,0.30927835051546393,0.17602040816326528,0.2222222222222222,0.7133333333333334,0.16494845360824742,0.10309278350515463,0.19794344473007713,0.3129251700680272,1
0,2,2,0.6288659793814433,0.33163265306122447,0.0,0.6100000000000001,0.3024054982817869,0.20618556701030927,0.35732647814910024,0.33333333333333337,1
2,1,2,0.4639175257731959,0.44387755102040816,0.6666666666666665,0.625,0.1993127147766323,0.3711340206185567,0.32904884318766064,0.44217687074829937,1
0,1,2,0.4020618556701031,0.3852040816326531,0.7777777777777777,0.00666666666666671,0.10309278350515463,0.26804123711340205,0.4087403598971722,0.2108843537414966,2
5,1,1,0.7113402061855669,0.3877551020408163,0.1111111111111111,0.29000000000000004,0.2611683848797251,0.46391752577319584,0.5681233933161954,0.6394557823129252,2
4,1,1,0.4845360824742268,0.2525510204081633,0.8888888888888888,0.1166666666666667,0.3745704467353952,0.1134020618556701,0.3444730077120823,0.44897959183673475,2
4,1,2,0.556701030927835,0.510204081632653,1.0,0.4933333333333334,0.17525773195876287,0.5618556701030928,0.31876606683804626,0.5374149659863946,1
4,1,2,0.32989690721649484,0.2040816326530612,0.0,0.44500000000000006,0.1958762886597938,0.0979381443298969,0.2544987146529563,0.1836734693877551,1
3,2,2,0.44329896907216493,0.4030612244897959,0.7777777777777777,0.6183333333333334,0.36082474226804123,0.18556701030927836,0.3110539845758355,0.39455782312925175,1
2,1,2,0.010309278350515462,0.012755102040816325,0.8888888888888888,0.865,0.010309278350515464,0.015463917525773195,0.015424164524421594,0.0272108843537415,1
5,2,1,0.7628865979381443,0.5790816326530611,0.4444444444444445,0.8816666666666668,0.10652920962199312,0.37628865979381443,0.44473007712082263,0.49659863945578236,1
5,1,2,0.03092783505154639,0.022959183673469385,0.5555555555555556,0.2566666666666667,0.04810996563573883,0.02577319587628866,0.017994858611825194,0.020408163265306124,2
0,1,1,0.5876288659793814,0.38010204081632654,0.7777777777777777,0.16500000000000004,0.5223367697594502,0.16494845360824742,0.30591259640102825,0.44217687074829937,2
0,1,2,0.7113402061855669,0.520408163265306,0.4444444444444445,0.8066666666666666,0.32646048109965636,0.5876288659793815,0.7095115681233933,0.5850340136054423,1
2,2,1,0.8556701030927835,0.6785714285714285,0.2222222222222222,0.3966666666666667,0.7319587628865979,0.845360824742268,0.544987146529563,0.3129251700680272,2
0,1,1,0.6391752577319587,0.423469387755102,0.7777777777777777,0.7650000000000001,0.5567010309278351,0.36597938144329895,0.38303341902313626,0.2108843537414966,1
