person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22.0,1,4,0.026644831051915854,0.0,3,0.42028985507246375,2,0.43141289437585745,0.3181818181818182,3.0,675,2,0
23.0,2,3,0.011757880344709896,0.013157894736842105,3,0.5579710144927537,4,0.39231824417009614,0.8181818181818182,4.0,660,2,1
26.0,1,4,0.05411075114487428,0.06578947368421052,2,0.2731884057971014,4,0.12825788751714678,0.10606060606060606,4.0,663,1,0
21.0,1,2,0.003092604831232195,0.013157894736842105,3,0.07246376811594203,1,0.23868312757201654,0.2878787878787879,3.0,656,2,1
23.0,2,1,0.01581989469246241,0.02631578947368421,3,0.13043478260869565,2,0.10219478737997262,0.16666666666666666,4.0,617,2,0
23.0,2,2,0.06157307385171476,0.013157894736842105,2,0.15942028985507245,3,0.14334705075445814,0.06060606060606061,4.0,636,1,0
23.0,2,1,0.006569941503551701,0.039473684210526314,2,0.07246376811594203,6,0.38340192043895754,0.18181818181818182,3.0,658,2,1
22.0,2,2,0.026490364700382397,0.039473684210526314,2,0.136231884057971,1,0.03909465020576136,0.10606060606060606,4.0,659,1,0
23.0,1,4,0.038890284230378575,0.02631578947368421,2,0.13043478260869565,2,0.612482853223594,0.07575757575757576,3.0,638,1,0
25.0,2,1,0.007003430628014295,0.06578947368421052,2,0.10144927536231883,4,0.025377229080932817,0.24242424242424243,4.0,707,2,0
26.0,1,3,0.019178411094371565,0.013157894736842105,3,0.043478260869565216,3,0.416323731138546,0.06060606060606061,3.0,635,2,0
22.0,2,2,0.02267746319542124,0.0,3,0.2753623188405797,4,0.43141289437585745,0.24242424242424243,2.0,638,1,0
24.0,1,4,0.022690984122743795,0.0,3,0.07246376811594203,3,0.3587105624142662,0.07575757575757576,3.0,608,1,0
22.0,2,2,0.026812818330771867,0.0,2,0.4927536231884057,6,0.168724279835391,0.36363636363636365,2.0,574,1,0
23.0,2,4,0.0250723062317954,0.0,2,0.3333333333333333,4,0.0,0.25757575757575757,2.0,573,2,0
24.0,2,3,0.020629247568589,0.039473684210526314,1,0.11304347826086956,4,0.03909465020576136,0.12121212121212122,4.0,592,1,0
22.0,2,1,0.013940485794626947,0.013157894736842105,3,0.09565217391304348,3,0.8799725651577504,0.13636363636363635,3.0,576,2,1
23.0,1,2,0.015364280414199266,0.0,2,0.0782608695652174,2,0.49794238683127573,0.10606060606060606,4.0,648,2,0
22.0,1,3,0.027628171220829112,0.0,2,0.20289855072463767,1,0.5795610425240054,0.15151515151515152,3.0,646,1,0
24.0,2,2,0.047590796099908995,0.02631578947368421,2,0.5942028985507246,6,0.5534979423868314,0.25757575757575757,3.0,558,1,0
24.0,2,1,0.019194390372116406,0.02631578947368421,2,0.15942028985507245,4,0.14334705075445814,0.16666666666666666,3.0,698,2,0
24.0,1,2,0.05620608515480027,0.013157894736842105,3,0.2753623188405797,5,0.5617283950617284,0.10606060606060606,2.0,615,1,0
25.0,1,4,0.01685363104503247,0.05263157894736842,3,0.15942028985507245,1,0.168724279835391,0.18181818181818182,2.0,637,2,0
23.0,2,2,0.05286027023007292,0.013157894736842105,2,0.3333333333333333,2,0.15363511659807955,0.13636363636363635,3.0,630,2,0
24.0,2,2,0.0160935910394766,0.0,3,0.1072463768115942,3,0.09190672153635115,0.13636363636363635,4.0,608,2,0
24.0,1,2,0.0068559296026773076,0.0,1,0.07246376811594203,1,0.24142661179698216,0.18181818181818182,3.0,613,1,0
22.0,2,3,0.026784957025985993,0.0,3,0.18840579710144925,2,0.10219478737997262,0.15151515151515152,4.0,513,1,0
23.0,2,4,0.008827116916278008,0.013157894736842105,3,0.06666666666666667,1,0.38340192043895754,0.13636363636363635,4.0,629,1,0
23.0,1,2,0.020782894469981696,0.0,1,0.15942028985507245,4,0.5109739368998627,0.15151515151515152,3.0,555,1,0
23.0,2,1,0.0272118905493225,0.06578947368421052,3,0.05797101449275363,2,0.14197530864197533,0.045454545454545456,3.0,657,2,0
21.0,2,2,0.02456383741945317,0.0,3,0.42028985507246375,5,0.7256515775034293,0.3333333333333333,4.0,569,2,1
24.0,2,4,0.02005850054554893,0.0,3,0.13043478260869565,3,0.46364883401920437,0.13636363636363635,2.0,603,2,0
23.0,1,2,0.01660124040167807,0.013157894736842105,1,0.3913043478260869,1,0.12825788751714678,0.43939393939393934,3.0,625,1,0
23.0,1,3,0.05380222816687774,0.013157894736842105,3,0.20289855072463767,2,0.40192043895747603,0.07575757575757576,4.0,622,1,0
26.0,2,2,0.020842304605186872,0.06578947368421052,2,0.2753623188405797,1,0.025377229080932817,0.25757575757575757,4.0,532,2,0
23.0,2,1,0.026245349108294843,0.02631578947368421,3,0.5652173913043479,2,0.47119341563786005,0.42424242424242425,2.0,682,2,1
25.0,1,2,0.021776477765654466,0.039473684210526314,2,0.5072463768115942,6,0.168724279835391,0.43939393939393934,4.0,600,1,0
24.0,1,4,0.03250963570934267,0.02631578947368421,2,0.21739130434782605,5,0.4657064471879288,0.13636363636363635,3.0,700,1,0
26.0,2,1,0.020614907191125683,0.06578947368421052,3,0.24637681159420288,3,0.24142661179698216,0.22727272727272727,3.0,703,1,0
22.0,1,4,0.022829880921602794,0.0,2,0.21739130434782605,4,0.6728395061728396,0.19696969696969696,4.0,555,1,0
25.0,2,4,0.03449188559984365,0.02631578947368421,2,0.5652173913043479,2,0.0768175582990398,0.3333333333333333,2.0,653,2,0
23.0,2,1,0.01678889448391235,0.0,3,0.3333333333333333,3,0.28875171467764066,0.3787878787878788,3.0,607,1,0
23.0,2,2,0.030633504612070254,0.0,2,0.014492753623188404,2,0.1769547325102881,0.015151515151515152,4.0,646,1,0
25.0,1,3,0.03779099186654763,0.013157894736842105,3,0.11594202898550725,6,0.13717421124828538,0.06060606060606061,4.0,628,1,0
26.0,1,4,0.03361384477401819,0.05263157894736842,2,0.2753623188405797,6,0.08230452674897121,0.16666666666666666,2.0,572,1,0
25.0,2,3,0.01589610355555319,0.06578947368421052,3,0.1246376811594203,2,0.43141289437585745,0.15151515151515152,3.0,688,2,0
25.0,2,2,0.01266951862630656,0.05263157894736842,3,0.4159420289855072,6,0.23868312757201654,0.5757575757575758,3.0,680,2,1
25.0,2,1,0.0402423769626343,0.039473684210526314,2,0.3043478260869565,1,0.39231824417009614,0.15151515151515152,2.0,618,1,0
24.0,1,3,0.0178459851654941,0.0,1,0.21739130434782605,5,0.08230452674897121,0.24242424242424243,2.0,624,1,0
25.0,1,2,0.026732921942047665,0.02631578947368421,2,0.07246376811594203,6,0.03909465020576136,0.06060606060606061,4.0,621,2,0
23.0,1,1,0.07453021947742845,0.013157894736842105,3,0.2753623188405797,2,0.49862825788751713,0.07575757575757576,2.0,637,2,0
22.0,2,4,0.015368377664903073,0.0,3,0.18840579710144925,5,0.17009602194787382,0.22727272727272727,2.0,584,2,1
24.0,2,4,0.03396620833454544,0.0,3,0.42028985507246375,5,0.43141289437585745,0.25757575757575757,4.0,551,1,0
23.0,1,1,0.030872374328102102,0.039473684210526314,2,0.1072463768115942,4,0.4279835390946502,0.07575757575757576,3.0,659,1,0
25.0,2,2,0.011442801765587273,0.039473684210526314,3,0.014492753623188404,3,0.45061728395061734,0.045454545454545456,2.0,618,2,1
24.0,2,3,0.014307189732617517,0.05263157894736842,3,0.3333333333333333,6,0.0768175582990398,0.42424242424242425,2.0,658,2,1
23.0,2,3,0.01771200506747967,0.0,3,0.13043478260869565,4,0.38340192043895754,0.15151515151515152,3.0,577,2,1
23.0,1,3,0.005081000597788878,0.0,2,0.051449275362318844,3,0.5240054869684501,0.16666666666666666,3.0,625,1,0
24.0,1,4,0.02912776497842183,0.0,3,0.3333333333333333,3,0.23868312757201654,0.22727272727272727,3.0,554,1,0
21.0,1,3,0.03191348573193901,0.0,2,0.2753623188405797,3,0.6762688614540466,0.18181818181818182,3.0,666,2,1
26.0,1,2,0.01395236782166798,0.05263157894736842,3,0.14492753623188404,1,0.7866941015089164,0.19696969696969696,3.0,513,1,0
21.0,2,2,0.009490461805224075,0.0,2,0.08985507246376812,1,0.30795610425240055,0.18181818181818182,4.0,626,1,0
24.0,1,3,0.02145033660963157,0.013157894736842105,3,0.3043478260869565,6,0.5349794238683128,0.2727272727272727,2.0,658,2,0
24.0,1,2,0.02260002515711932,0.0,2,0.08695652173913043,4,0.09190672153635115,0.09090909090909091,3.0,623,2,0
21.0,2,1,0.010708574439465374,0.0,1,0.014492753623188404,2,0.6755829903978052,0.045454545454545456,3.0,656,1,0
26.0,1,1,0.026450621368555485,0.039473684210526314,2,0.3333333333333333,6,0.08230452674897121,0.25757575757575757,4.0,662,1,0
25.0,1,2,0.028494739744683917,0.02631578947368421,3,0.5652173913043479,6,0.38340192043895754,0.3939393939393939,4.0,611,2,1
22.0,1,4,0.01342013495524368,0.0,3,0.02608695652173913,3,0.6069958847736625,0.045454545454545456,3.0,653,1,0
24.0,2,2,0.04926862026311724,0.02631578947368421,3,0.36231884057971014,5,0.49862825788751713,0.15151515151515152,4.0,514,2,1
22.0,2,4,0.010753644197207231,0.0,3,0.18550724637681157,1,0.313443072702332,0.30303030303030304,3.0,544,1,0
25.0,2,1,0.006989499975621358,0.039473684210526314,3,0.3333333333333333,3,0.18175582990397815,0.7272727272727273,2.0,694,2,1
21.0,1,3,0.02670710926261369,0.02631578947368421,3,0.2753623188405797,3,0.46364883401920437,0.21212121212121213,4.0,676,2,0
22.0,2,3,0.015738359403456685,0.0,2,0.042028985507246375,2,0.13374485596707825,0.06060606060606061,4.0,585,1,0
21.0,2,4,0.015388044468281337,0.0,3,0.06666666666666667,3,0.168724279835391,0.09090909090909091,4.0,588,1,0
23.0,1,3,0.024141820596961232,0.0,3,0.34202898550724636,4,0.38340192043895754,0.2727272727272727,2.0,681,1,0
22.0,2,2,0.033754790198229086,0.013157894736842105,2,0.13043478260869565,2,0.21056241426611805,0.09090909090909091,2.0,516,2,1
24.0,2,3,0.024712977345071684,0.039473684210526314,2,0.3333333333333333,2,0.38340192043895754,0.2727272727272727,2.0,628,1,0
25.0,2,1,0.019101792506210406,0.05263157894736842,3,0.2753623188405797,6,0.5185185185185186,0.2727272727272727,3.0,631,1,0
23.0,1,4,0.008874645024442148,0.039473684210526314,2,0.02536231884057971,3,0.3902606310013717,0.07575757575757576,3.0,678,2,1
25.0,2,1,0.046267384122579906,0.013157894736842105,3,0.5652173913043479,1,0.5240054869684501,0.25757575757575757,3.0,672,1,0
24.0,2,2,0.0208648394840578,0.013157894736842105,2,0.14492753623188404,4,0.4074074074074074,0.13636363636363635,3.0,535,1,0
22.0,2,3,0.027258189482275496,0.0,2,0.4492753623188405,3,0.7565157750342935,0.3181818181818182,4.0,611,2,1
24.0,1,3,0.018621594723724433,0.02631578947368421,3,0.19999999999999998,2,0.5877914951989027,0.21212121212121213,3.0,515,2,1
24.0,1,3,0.04380944342536714,0.05263157894736842,1,0.2753623188405797,1,0.6728395061728396,0.13636363636363635,4.0,681,1,0
23.0,1,1,0.015625685009102042,0.02631578947368421,3,0.20289855072463767,2,0.168724279835391,0.24242424242424243,3.0,557,1,0
22.0,1,4,0.047968152889729464,0.0,2,0.42028985507246375,2,0.7249657064471879,0.18181818181818182,3.0,568,1,0
23.0,2,1,0.0389718195193843,0.0,3,0.3333333333333333,4,0.5308641975308643,0.18181818181818182,2.0,675,1,0
23.0,2,2,0.033966618059615816,0.02631578947368421,3,0.36811594202898545,2,0.05144032921810704,0.22727272727272727,3.0,629,1,0
22.0,1,3,0.01102652109408066,0.0,2,0.23188405797101447,3,0.15500685871056247,0.36363636363636365,3.0,610,1,0
23.0,1,3,0.033904749573988355,0.02631578947368421,2,0.22898550724637678,3,0.6330589849108368,0.13636363636363635,4.0,580,2,1
24.0,1,2,0.025263238114592725,0.0,2,0.5652173913043479,3,0.9403292181069958,0.43939393939393934,3.0,637,2,1
23.0,2,3,0.004698727107123848,0.0,3,0.11594202898550725,4,0.03909465020576136,0.3484848484848485,3.0,632,2,1
23.0,2,2,0.021682240999466945,0.0,3,0.2753623188405797,1,0.24142661179698216,0.24242424242424243,2.0,561,1,0
25.0,2,2,0.03553176782846942,0.07894736842105263,2,0.21739130434782605,6,0.7256515775034293,0.12121212121212122,4.0,661,2,1
25.0,2,4,0.03459513631757954,0.02631578947368421,2,0.2753623188405797,6,0.45061728395061734,0.16666666666666666,3.0,689,2,0
23.0,2,1,0.02649405222601582,0.0,1,0.21739130434782605,1,0.4876543209876543,0.16666666666666666,3.0,643,1,0
26.0,2,3,0.015817436342040126,0.039473684210526314,2,0.42028985507246375,5,0.6796982167352537,0.48484848484848486,3.0,665,2,0
22.0,1,3,0.0832344188725923,0.02631578947368421,2,0.5072463768115942,3,0.38340192043895754,0.13636363636363635,3.0,686,1,0
23.0,2,3,0.020807477974204527,0.013157894736842105,3,0.1246376811594203,2,0.17009602194787382,0.12121212121212122,2.0,661,1,0
24.0,2,3,0.01772634544494299,0.039473684210526314,2,0.3043478260869565,6,0.0,0.3181818181818182,4.0,720,2,0
25.0,2,4,0.04437691264784417,0.05263157894736842,3,0.4927536231884057,1,0.43141289437585745,0.22727272727272727,3.0,614,1,0
25.0,1,3,0.03854898324675159,0.039473684210526314,2,0.13043478260869565,3,0.3820301783264746,0.07575757575757576,2.0,565,1,0
23.0,2,2,0.015550705321222404,0.05263157894736842,3,0.21739130434782605,6,0.6063100137174211,0.25757575757575757,4.0,696,1,0
25.0,2,1,0.021178279162898904,0.05263157894736842,3,0.2753623188405797,6,0.08230452674897121,0.25757575757575757,2.0,682,2,1
23.0,1,4,0.023017125278766693,0.0,3,0.3913043478260869,4,0.6069958847736625,0.3333333333333333,4.0,557,2,0
23.0,1,2,0.01366105329662743,0.0,3,0.05797101449275363,3,0.7037037037037037,0.09090909090909091,4.0,625,2,1
22.0,2,1,0.02654854566037643,0.0,2,0.13043478260869565,6,0.0768175582990398,0.10606060606060606,3.0,641,1,0
23.0,1,3,0.031536128942118546,0.0,2,0.36231884057971014,1,0.0,0.22727272727272727,3.0,677,1,0
22.0,2,3,0.01590593695724232,0.0,3,0.2753623188405797,2,0.5534979423868314,0.3181818181818182,2.0,594,2,0
25.0,1,3,0.011496475749807122,0.0,3,0.13043478260869565,2,0.23868312757201654,0.21212121212121213,4.0,706,2,0
23.0,1,3,0.053420774126353474,0.0,2,0.2753623188405797,1,0.5240054869684501,0.10606060606060606,4.0,648,1,0
25.0,2,1,0.02798094450642674,0.039473684210526314,2,0.07246376811594203,1,0.5521262002743486,0.06060606060606061,2.0,573,1,0
23.0,2,3,0.02910645927476204,0.0,2,0.18840579710144925,4,0.17009602194787382,0.13636363636363635,4.0,704,2,0
22.0,2,2,0.025275120141633762,0.0,3,0.4492753623188405,2,0.8045267489711934,0.3484848484848485,2.0,638,2,1
22.0,2,4,0.008863992172612255,0.0,1,0.05797101449275363,4,0.35459533607681754,0.12121212121212122,2.0,676,1,0
24.0,2,2,0.03007341044086008,0.05263157894736842,3,0.5652173913043479,1,0.55281207133059,0.3787878787878788,3.0,572,1,0
21.0,2,2,0.014755838684684188,0.0,3,0.11594202898550725,3,0.8127572016460904,0.15151515151515152,4.0,616,2,1
23.0,2,4,0.030147570678598953,0.0,2,0.2753623188405797,3,0.747599451303155,0.18181818181818182,2.0,593,2,1
23.0,1,3,0.012382711077040195,0.02631578947368421,3,0.0782608695652174,1,0.5534979423868314,0.12121212121212122,2.0,560,1,0
24.0,2,1,0.019309932841963712,0.0,2,0.2934782608695652,2,0.6069958847736625,0.2878787878787879,4.0,574,2,1
23.0,1,4,0.030097174494942147,0.0,1,0.07971014492753624,4,0.09190672153635115,0.06060606060606061,4.0,610,1,0
23.0,2,3,0.05255092780193562,0.0,2,0.9999999999999999,2,0.38340192043895754,0.3939393939393939,2.0,603,1,0
24.0,2,4,0.011309231392643221,0.0,3,0.15942028985507245,3,0.6755829903978052,0.25757575757575757,2.0,609,2,0
24.0,2,4,0.007896221556373458,0.039473684210526314,1,0.07246376811594203,2,0.7256515775034293,0.16666666666666666,2.0,715,2,0
23.0,2,3,0.011326849570669584,0.039473684210526314,1,0.043478260869565216,4,0.5308641975308643,0.09090909090909091,3.0,542,2,0
24.0,2,2,0.03646553126386663,0.039473684210526314,2,0.24637681159420288,1,0.38340192043895754,0.13636363636363635,2.0,680,2,0
26.0,2,4,0.01432603708585502,0.05263157894736842,3,0.17681159420289852,3,0.2174211248285322,0.22727272727272727,3.0,677,2,0
26.0,2,4,0.022590601480500568,0.039473684210526314,1,0.13043478260869565,6,0.7016460905349795,0.12121212121212122,4.0,577,1,0
24.0,2,4,0.031784012609698764,0.05263157894736842,3,0.014492753623188404,3,0.2174211248285322,0.015151515151515152,3.0,657,1,0
21.0,2,3,0.006022958534593701,0.0,3,0.028985507246376812,3,0.46364883401920437,0.10606060606060606,3.0,597,2,1
23.0,1,3,0.04779115165932508,0.013157894736842105,2,0.10144927536231883,4,0.38340192043895754,0.045454545454545456,3.0,719,2,0
25.0,1,2,0.02374971370460707,0.039473684210526314,3,0.5362318840579711,6,0.38340192043895754,0.43939393939393934,2.0,492,2,1
23.0,2,1,0.03896608336839897,0.013157894736842105,3,0.2753623188405797,2,0.05144032921810704,0.15151515151515152,3.0,727,2,0
22.0,2,2,0.02948217716430098,0.05263157894736842,2,0.2753623188405797,4,0.416323731138546,0.19696969696969696,4.0,572,1,0
22.0,1,2,0.021162709610224442,0.0,2,0.23188405797101447,4,0.4876543209876543,0.21212121212121213,3.0,624,2,0
21.0,1,4,0.020664483924641725,0.02631578947368421,2,0.3913043478260869,2,0.041838134430727036,0.36363636363636365,2.0,586,1,0
26.0,1,4,0.01182384608104116,0.07894736842105263,3,0.13043478260869565,3,0.38340192043895754,0.21212121212121213,4.0,603,1,0
23.0,2,3,0.011883665941316717,0.039473684210526314,3,0.22898550724637678,2,0.6330589849108368,0.3484848484848485,3.0,603,2,0
21.0,1,2,0.009393766688614273,0.0,3,0.13043478260869565,3,0.7565157750342935,0.24242424242424243,4.0,681,2,1
22.0,1,4,0.018699032762026353,0.0,2,0.24637681159420288,2,0.5960219478737998,0.25757575757575757,4.0,692,2,1
23.0,2,2,0.012975173528810433,0.0,2,0.02028985507246377,2,0.15500685871056247,0.045454545454545456,2.0,626,1,0
24.0,2,1,0.04041896846796831,0.039473684210526314,2,0.7101449275362319,6,0.9204389574759946,0.3484848484848485,2.0,619,2,1
24.0,2,2,0.019520531528139304,0.013157894736842105,2,0.19420289855072462,2,0.10219478737997262,0.19696969696969696,2.0,616,1,0
23.0,2,2,0.043635719995525804,0.0,3,0.2753623188405797,2,0.3820301783264746,0.13636363636363635,4.0,642,1,0
26.0,1,3,0.03160045577816829,0.0,3,0.6376811594202899,2,0.9307270233196159,0.3939393939393939,4.0,655,2,1
23.0,1,4,0.03401906286862452,0.0,1,0.34782608695652173,3,0.6796982167352537,0.21212121212121213,3.0,605,1,0
22.0,2,2,0.02422417533610772,0.0,3,0.42028985507246375,1,0.6303155006858709,0.3333333333333333,4.0,608,1,0
24.0,2,3,0.05709518855752601,0.0,3,0.42028985507246375,6,0.42249657064471885,0.15151515151515152,2.0,619,1,0
24.0,2,2,0.02779165152391094,0.06578947368421052,1,0.17391304347826086,5,0.5349794238683128,0.13636363636363635,3.0,691,2,0
26.0,1,2,0.04302195184009577,0.05263157894736842,3,0.5652173913043479,1,0.2764060356652949,0.2727272727272727,2.0,631,2,0
26.0,1,3,0.015277418699278598,0.05263157894736842,3,0.3913043478260869,1,0.30589849108367634,0.46969696969696967,2.0,647,2,1
23.0,1,3,0.0274790312952106,0.0,2,0.36231884057971014,3,0.35665294924554186,0.25757575757575757,3.0,562,1,0
22.0,2,3,0.021698220277211785,0.0,2,0.21159420289855072,4,0.08230452674897121,0.19696969696969696,2.0,697,1,0
22.0,2,4,0.03392154830187396,0.02631578947368421,3,0.13043478260869565,2,0.416323731138546,0.09090909090909091,4.0,583,2,0
21.0,1,2,0.017999632066886796,0.0,3,0.05797101449275363,6,0.38340192043895754,0.07575757575757576,4.0,471,1,0
26.0,1,4,0.019313620367597137,0.05263157894736842,2,0.13043478260869565,4,0.10768175582990402,0.13636363636363635,2.0,625,1,0
25.0,2,4,0.01376184566394104,0.02631578947368421,3,0.2753623188405797,3,0.3312757201646091,0.36363636363636365,3.0,647,1,0
26.0,1,4,0.03405675757509953,0.02631578947368421,3,0.3333333333333333,2,0.3401920438957477,0.19696969696969696,3.0,626,1,0
24.0,1,1,0.019344759472946057,0.06578947368421052,3,0.15942028985507245,2,0.8072702331961592,0.16666666666666666,3.0,624,2,1
23.0,1,3,0.023586643126595624,0.0,3,0.11594202898550725,3,0.38340192043895754,0.10606060606060606,3.0,601,2,1
21.0,2,3,0.027215578074955924,0.0,3,0.20289855072463767,2,0.3408779149519891,0.15151515151515152,4.0,613,1,0
22.0,2,2,0.011459600493472874,0.02631578947368421,1,0.2753623188405797,2,0.7592592592592591,0.42424242424242425,2.0,638,1,0
25.0,2,1,0.024649879684233083,0.013157894736842105,3,0.3333333333333333,3,0.5960219478737998,0.2727272727272727,2.0,570,2,1
25.0,1,2,0.025318550999094098,0.02631578947368421,3,0.2869565217391304,5,0.4279835390946502,0.22727272727272727,4.0,537,1,0
23.0,2,2,0.02958870568259992,0.0,3,0.25217391304347825,2,0.44170096021947874,0.16666666666666666,2.0,674,1,0
24.0,2,1,0.0012090986826929265,0.0,3,0.028985507246376812,2,0.5877914951989027,0.21212121212121213,4.0,693,2,1
23.0,2,2,0.03822571016622136,0.0,3,0.42028985507246375,1,0.21056241426611805,0.22727272727272727,3.0,630,2,1
24.0,1,1,0.01969917165882521,0.02631578947368421,3,0.043478260869565216,2,0.5185185185185186,0.06060606060606061,4.0,588,1,0
22.0,2,4,0.009065167182169091,0.0,2,0.023188405797101446,2,0.0,0.06060606060606061,3.0,615,1,0
22.0,2,3,0.02173017883270147,0.0,3,0.36231884057971014,4,0.4670781893004116,0.3181818181818182,3.0,550,1,0
22.0,1,2,0.03157833062436774,0.0,2,0.40289855072463765,4,0.43141289437585745,0.25757575757575757,4.0,650,1,0
23.0,1,3,0.020274015932569087,0.0,3,0.13043478260869565,6,0.4074074074074074,0.13636363636363635,4.0,570,1,0
23.0,2,2,0.016801595961094144,0.0,3,0.043478260869565216,1,0.38340192043895754,0.06060606060606061,2.0,583,1,0
26.0,1,3,0.022531191345295392,0.09210526315789473,1,0.42028985507246375,2,0.30589849108367634,0.36363636363636365,4.0,703,2,0
24.0,2,1,0.03250717735892039,0.02631578947368421,2,0.3333333333333333,4,0.0,0.21212121212121213,4.0,662,2,0
21.0,2,3,0.018809248805958714,0.0,3,0.18840579710144925,2,0.41426611796982177,0.19696969696969696,2.0,661,2,1
23.0,2,2,0.026637046275578623,0.02631578947368421,3,0.18840579710144925,2,0.025377229080932817,0.15151515151515152,4.0,638,1,0
23.0,2,4,0.028112466254018892,0.05263157894736842,3,0.4492753623188405,4,0.617283950617284,0.3181818181818182,2.0,646,2,1
23.0,1,2,0.017718970393676137,0.0,3,0.17391304347826086,2,0.3395061728395062,0.19696969696969696,3.0,621,2,0
23.0,2,4,0.02902451426068594,0.0,3,0.08985507246376812,2,0.35459533607681754,0.07575757575757576,3.0,607,1,0
25.0,2,3,0.02115328593360569,0.06578947368421052,4,0.5507246376811594,1,0.696159122085048,0.5,3.0,687,2,1
21.0,2,2,0.017772234652825607,0.0,3,0.014492753623188404,4,0.6968449931412894,0.030303030303030304,4.0,660,2,1
26.0,2,1,0.019295182739430015,0.039473684210526314,2,0.21014492753623187,6,0.4876543209876543,0.21212121212121213,4.0,675,2,0
25.0,2,3,0.05617084879874755,0.013157894736842105,3,0.1246376811594203,4,0.6035665294924555,0.045454545454545456,4.0,663,2,0
25.0,2,2,0.0212393281983856,0.013157894736842105,3,0.263768115942029,2,0.14334705075445814,0.24242424242424243,4.0,668,2,1
26.0,2,3,0.008462871328709721,0.09210526315789473,3,0.13043478260869565,1,0.5589849108367628,0.25757575757575757,2.0,685,1,0
22.0,1,3,0.024306530075254202,0.0,2,0.2753623188405797,4,0.025377229080932817,0.22727272727272727,2.0,698,2,0
23.0,1,3,0.014866054728616549,0.0,2,0.3913043478260869,1,0.51920438957476,0.48484848484848486,3.0,641,2,0
24.0,2,4,0.03148573275846174,0.0,3,0.2753623188405797,3,0.12825788751714678,0.18181818181818182,3.0,586,1,0
23.0,2,4,0.010472982523996572,0.0,3,0.15942028985507245,2,0.4279835390946502,0.2727272727272727,3.0,637,1,0
22.0,1,3,0.025854471391151823,0.0,3,0.2753623188405797,3,0.14334705075445814,0.21212121212121213,2.0,612,2,0
22.0,2,1,0.016345162232690242,0.0,1,0.014492753623188404,3,0.38340192043895754,0.030303030303030304,2.0,620,1,0
22.0,1,1,0.08808064700505314,0.0,3,0.7101449275362319,2,0.4074074074074074,0.16666666666666666,4.0,625,1,0
23.0,1,4,0.03659787246159954,0.0,3,0.24637681159420288,2,0.14334705075445814,0.13636363636363635,4.0,650,2,0
24.0,1,2,0.017152320621339874,0.039473684210526314,3,0.18840579710144925,6,0.4876543209876543,0.21212121212121213,2.0,642,1,0
25.0,1,2,0.025175966674601674,0.09210526315789473,3,0.2608695652173913,1,0.4876543209876543,0.21212121212121213,2.0,623,2,0
26.0,1,4,0.02237303746812851,0.013157894736842105,3,0.13043478260869565,2,0.24142661179698216,0.12121212121212122,2.0,628,2,1
22.0,2,4,0.0068497837266216,0.0,3,0.13043478260869565,4,0.44170096021947874,0.30303030303030304,2.0,658,2,0
25.0,1,4,0.026586650091921817,0.05263157894736842,2,0.18550724637681157,1,0.313443072702332,0.13636363636363635,2.0,629,1,0
24.0,1,4,0.021759269312698486,0.02631578947368421,3,0.263768115942029,2,0.38340192043895754,0.24242424242424243,4.0,626,1,0
23.0,2,3,0.013196015341745533,0.0,3,0.21739130434782605,2,0.38340192043895754,0.30303030303030304,3.0,535,1,0
24.0,2,2,0.015951006714984176,0.02631578947368421,2,0.4492753623188405,6,0.3820301783264746,0.5151515151515151,2.0,567,1,0
21.0,1,1,0.04860527537417118,0.02631578947368421,2,0.5420289855072464,2,0.45061728395061734,0.22727272727272727,2.0,679,2,0
26.0,2,2,0.0348778466161421,0.039473684210526314,2,0.3565217391304348,4,0.10288065843621402,0.21212121212121213,3.0,630,2,0
23.0,2,2,0.042325009495378506,0.02631578947368421,2,0.6884057971014493,2,0.3909465020576131,0.3333333333333333,2.0,568,1,0
23.0,2,3,0.01882072110792937,0.013157894736842105,1,0.47826086956521735,2,0.08230452674897121,0.48484848484848486,2.0,675,1,0
23.0,2,1,0.014847207375379045,0.0,3,0.13043478260869565,6,0.14197530864197533,0.16666666666666666,2.0,695,1,0
22.0,2,2,0.012472850592523909,0.0,3,0.14637681159420288,1,0.4074074074074074,0.21212121212121213,3.0,590,2,1
24.0,1,3,0.02131635651161714,0.039473684210526314,2,0.06376811594202898,2,0.10288065843621402,0.06060606060606061,3.0,685,1,0
24.0,2,2,0.02829479391033822,0.039473684210526314,2,0.5652173913043479,3,0.8292181069958848,0.3939393939393939,4.0,634,2,1
25.0,2,2,0.031587754300986495,0.039473684210526314,2,0.3913043478260869,4,0.0,0.24242424242424243,2.0,622,2,0
26.0,2,4,0.04772190812243077,0.06578947368421052,2,0.13043478260869565,2,0.654320987654321,0.06060606060606061,4.0,605,2,0
22.0,2,4,0.007504114664019295,0.0,3,0.21739130434782605,6,0.7784636488340191,0.45454545454545453,4.0,667,2,1
25.0,2,2,0.0211614804350133,0.0,3,0.3333333333333333,3,0.38340192043895754,0.30303030303030304,2.0,620,1,0
25.0,2,2,0.010803630655793655,0.013157894736842105,1,0.39492753623188404,2,0.10768175582990402,0.6212121212121212,2.0,536,2,0
